,Lyrics,label,y,total_score,pos_neg
692,은행 털어 우리는 강도들입니다 지갑 헐어 버리고 벌어 아아은행 털어 우리는 강도들입니다 지갑 헐어 버리고 벌어 은행 털어 우리는 강도들입니다 지갑 헐어 버리고 벌어 아아은행 중 누운 행 오키 많아 악당 가장 큰 래퍼 시발점은 이곳에 비트를 보자 마디 절단 돈 세느라 바빠 메르세데스 벤츠 말은 돈 되는 놈이라는 거지 남자 살아 있었다 끔찍한 래퍼 캡 없음 이제는 웃을 일만 남았다고 듣다 당신의 지역에 새로운 아이들 지도 구절 높은 전설을 가고 있습니다 젊은 특권을 죽으십시오 올라갑니다 될 돈을 버는 떨어뜨립니다 돈을 버는 사람의 직업이 없었습니다 할 말이 많아 생각부터 바꿔 비에게는 돈을 얻습니다 담아 가방에 그것을 훔쳤습니다 절대 못해 너넨 누가 방해해 너희는 나에게 집중한다 시간이 됐어 샤넬 박이나는 코코아 사랑,3,1,0.417,1
693,나란 남자에게 모욕감을 줬어 자신을 탓해도 늦었어 우와 어쨌든 말해줘서 다행 며칠 전에 술 취해서 전화해 말하려다가 만 이거였어 말로만 듣던 어장관리녀였어 그것도 아니지 하필 양다리 시작에 자리한 맞지 실상은 양다리 이상일지도 예쁘면 예쁜 값을 한단 말이지 꼭 근데 어떡할래 메인 남자친구에게 걸렸어 걔도 너처럼 이성관계 더러워 뭐 어쩜 용서받을지도 모르겠네 왔어 꺼져 여기서 내려 진짜 화나지만 여잔 안 때려 어이가 없어 누군가를 잘 받을 자격이 하긴 보면 속은 바보지 나란 남자에게 모욕감을 줬어 자신을 탓해도 늦었어 실연을 당했느니 어쩌니 술 취한 척 어깨에 기대면서 꼬시던 스킬 대체 번째니 그러면서 재미 느꼈니 뭔 죄니 순진한 죄인가 심심풀이 놀이 상대인가 어떡해 인간들이 놀릴 텐데 애인 생길 거 고 자랑도 해놨는데 진짜 어떡해 책임져 입은 모욕감 어른들이 항상 말씀하시고 속담에도 있지 믿는 도끼에 발등 찍힌단 말 하필 하필 여기서 내려 진짜 화나지만 여잔 안 때려 어이가 없어 누군가를 잘 받을 자격이 하긴 보면 속은 바보지 나란 남자에게 모욕감을 줬어 자신을 탓해도 늦었어 뭔데 착한 울려 닫힌 맘 낭비한 물어내 하긴 어쩌면 편이 후련해 이제는 아니까 여자들의 놀다니가 뭔데 착한 울려 닫힌 맘 낭비한 물어내하긴 어쩌면 편이 후련해 이제는 아니까 여자들의 놀 나이 정도일 줄은 몰랐지 노는 일상이겠지만 나한텐 다를 알았지 꺼져버려 순결한 차에서 줬어내 줬어내 적은 글을 어디서 읽었어 제목은 사랑 뒤 상처뿐,3,1,0.636,0
694,좋아해 줬다면 작은 차를 좋아해 줬다면 못생겼던 손을 좋아했을 지도 몰라 이뻐 해줬다면 작은 키를 이뻐 해줬다면 쉬지 않던 입을 이뻐 했을 지도 몰라 괜찮아요 어쨌든 끝난 얘기 괜찮아요 어쨌든 안 맞는 단 얘기 기억해 오늘 술에 취해 속 좁아 이러는 건 절대 아냐 오늘 밤은 생각났을 뿐이야 이해해줬다면 익숙함을 이해해줬다면 아는 오빠들을 이해했을 지도 몰라니가 용서해줬다면 지루함을 용서해줬다면 밤새 꺼진 전화를 용서했을 몰라괜찮아요 어쨌든 끝난 얘기 괜찮아요 안 맞는 단 기억해 오늘 술에 취해 속 좁아 이러는 건 절대 아냐 밤은 생각났을 뿐이야 눈으로 바라보는 모습 눈으로 기억하는 모습 그건 아니야 진짜 아니야 눈으로 바라보는 모습 기억하는 진짜가 아니야 끝난 안 맞는 단 기억해 술에 취해 속 좁아 이러는 건 절대 아냐 밤은 아주아주 진짜 진짜 생각났을 뿐이야,3,1,0.4,1
695,당신의 작은 마인드 나우 안에서 보세요 우리는 단단 해져서 우리는 영감을 얻지 못했습니다 아프고 피곤한 모든 증오에 질려서 게이 웰이 되기에 좋지 않다 고 말 합니다 대비하는 것뿐이라고 생각합니다 우리는 하는 일을 싫어하고 당신의 전체 승무원을 싫어합니다 당신의 말이 번역되지 않는 것은 꽤 많은 글 얻지 못한다 증오하는 삶을 사는 것을 정말로 좋아합니다 하는 일을 싫어하고 전체 승무원을 싫어합니다 말이 번역되지 않고 꽤 많은 글 얻는다 엿 먹어 엿 먹어 우리가 오웰에 가야 한다고 생각합니다 하는 일을 싫어하고 전체 승무원을 싫어합니다 말이 번역되지 않고 꽤 많은 글 얻는다 엿 먹어,3,1,0.588,0
696,일어났을 안고 싶어 안되는지 알고 싶어 삥땅 친 돈이 쌓여있어 사고 싶어 너랑 하고 안되는 건 너뿐이야 안되는 건 너뿐이야 안되는 건 너뿐이야 나도 살아 이렇게 근데 일은 잘 풀리지 잘 안 기다려 각자의 길이 있기 때문이지 지구를 사기전에 목걸이나 보렴 돈 문제는 지웠어 대기업 회장님처럼 봤을 땐 어울려 산타 할 백 년과 겨울옷 서울년들 사이의 서울 보석 물어보는 너와 물고 빠는 놈 안돼는 일어났을 안고 안되는지 알고 삥땅 친 돈이 쌓여있어 사고 너랑 하고,3,1,0.824,0
697,버림받았어 한마디로 얘기하자면 보기 좋게 차인 같아 빌어먹을 가슴속엔 아직도 살아 바보였어 몰랐었어 사랑한다 생각했어 마음도 사랑했기에 가진 전부를 줘버렸어 왔다 갔어 날벼락이 세상에 남은 듯한 하늘이 무너져 내리고 깊은 곳으로 떨어져 모르게 속에서 살고 죽일 인생 길을 망쳐버린 모습을 없애 놓을 사랑스럽던 나에겐 눈물을 보일 기회도 주지 않았었지 아무 일도 잡히지 않고 아무것도 들리지도 보이지도 않나 허우적대고 있었지 생활은 칙칙하게 됐어 앞뒤가 맞지가 않잖아 이를 악물고 잘 됐어 모르게 속에서 살고 죽일 인생 길을 망쳐버린 모습을 없애 놓을 모르게 설레었던 마음을 아름답던 기억들을 없애 놓을 밤새우며 그미워한 많은 날들을 미치도록 사랑스러운 모습을,3,1,0.643,0
698,찌질이가 예상외로 잘 나가니 배가 아파 뒤지겠지 마 너네 반 이상이 돈만 쳐다볼 한심하다 생각했지 너네 자랑할 부러운 적 단 한 번도 없어 사실 정이 떨어지고 질릴 때에 꼬우 면 나도 하란 식의 조언 엿 바꿔 먹고 침 퉤두목내 승무원도 싸우려고 시도해 진짜가 되십시오 틀려 머리 쓰는 방식 너네가 볼 때는 사료 먹고 배 채워서 행복해도 그게 사람이냐 가축아 미련한 건 병도 아냐 엉덩이로 나이 먹어 사랑할 몰라 누굴 가르친대 멍청이야 제발 관심 꺼라 변태야 신고하기 전에 경찰의 너넨 입 다물고 화장실 머리 숙인 모습 자연스러워 그대로 박고 홍학이시냐고 그리 안 살란가다 체 게바라처럼 사랑하는 아들이 미친 지에 예에 쟤네 운대요 미친 아들에 예에 화가 났대요 미친 아들에 예에 쟤네 운대요 화났어 아무것도 못 하죠 우냐 아들 덤벼들어 손 까딱 아무것도 못 해서 아들 덤벼들어 손 까딱 아무것도 못 해서에 그것을 내려놓으십시오 핫 드롭은 그것을 좋아합니다 핫 드롭은 그것을 좋아합니다 로이 아래로 내려가서 핫 드롭은 좋아합니다 발사 멋진 친구들 멋진 들여놀러 다녀 너넨 눈을 돌려 꼴 보기가 싫어 제일 좋아하는 가게에서 추방시켜내 머리 위 인간은 수 없지 고집불통 이상주의 죽어도 자존심이 주요 부위는 시험해 본 적이 있다오 정신이 혼미해 홍대 길거리에 샷이 많습니다 머리에 멍청한 패거리 언제나 재밌지 현명함 따윈 빼먹지 적들이 사방에 적을 사랑한다 얘네들 되곤 아드레날린 느낌 느껴지는 에너지 저지르지 중죄 강북 대표 플레이보이 여성은 멋진 소년을 사랑합니다 훔쳐 여자친구들 마음 필요 없어도 강북 대표 플레이보이 여성은 소년을 사랑합니다 훔쳐 여자친구들 마음 필요 없어도 우냐 아들 덤벼들어 손 까딱 해서 해서 아들에 쟤네 운대요 화가 났대요 화났어 하죠 우냐,3,1,0.25,1
699,말도 안 되지 나간 기억만 남겨둔 채 말도 안돼 향기는 아스팔트 아래,3,1,0.462,1
700,아무것도 필요 없어 대체 뭐가 필요할 수 있겠어 그냥 뭐라도 해야겠단 생각에 집 밖을 나갔을 뿐인데 언짢아하면 할 말이 없어 너는 열두 시가 되면 전화기를 안 받아그러다 세 시 아님 시에 문자가 어쩌고저쩌고 방금 자다 깼어 이거 듣는 사람 그녀가 클럽에 있었단 간 비밀로 줘 왜냐면 걔를 좋아해 걔가 앤지 알고서도 좋아해 걔가 남잘 만나는 알고 있지 근데 걔는 모를 아는 만큼 꽤 순수해 가슴의 찢어짐을 이기는 건 답장의 기다림을 이기는 건 너야 필요할 때만 사용해도 정도 여자 만나려면 어디까지 감당해야 하니 오늘은 가니 세상은 원래 건가 사랑은 원래 건가 너는 블로거 같아좋은 곳을 많이 알지나랑 간 알고 너는 말실수를 하지 세상은 원래 건가 사랑은 아무것도 필요 없어 대체 뭐가 필요할 수 있겠어 그냥 뭐라도 해야겠단 생각에 집 밖을 나갔을 뿐인데 안 만나 줬잖아내,3,1,0.632,0
701,다신 찾지 마 알고 만났던 거에 대한 후회 이름부터 년까지 다니가 있다는 자체가 불편해 망친 거란 제발 잊지 마니 거지 인터넷 친구들 안 봐도 뻔해 이름부터 년까지 하나였다는 자체가 제일 큰 후회야 다신 찾지 마 알고 만났던 거에 대한 후회 이름부터 년까지 다니가 있다는 자체가 불편해 망친 거란 제발 잊지 마니 거지 인터넷 친구들 안 봐도 뻔해 하나였다는 제일 큰 후회 아니에요 사라지고 싶다 말 뜻은 옆에 애니가 말을 하면 베토벤 컷오프를 원한다 말을 해야지 편해져 맞다 너는 불편하기 싫어 편해서 말했지 계좌로는 돈 못 보내줘 돈은 모으지도 않고 한 번에 써한 번 했어 안 변해서 원했어 사기꾼이 판에 치는 세상 속에선 돈 벌인 커지고 맘씀이만 검소해져야 다신 찾지 마 알고 만났던 거에 대한 다니가 있다는 불편해 망친 거란 제발 잊지 마니 거지 인터넷 친구들 봐도 뻔해 하나였다는 제일 큰 후회야 아니에요 사라지고 싶다 말 뜻은 옆에 애니가 말을 하면 베토벤 컷오프를 원한 핑계만 대고 있어없는 얘기는 지어난 편한 베고 있어난 없어 노력할 필요 조작 기억 쉽게 누굴 지워난 핑계만 대고 있었어난 너무나 싫어,3,1,0.4,1
702,스타 스웨터를 위한 생생한 희망에 대한 하이 하이 희망을 가져야 했다 백만 아리우스 중 하나는 높은 희망을 가졌다는 희망이 높았다는 것은 예언이 예언을 말하면서 위대한 일이 레거시 메니 리프의 운명을 만들어내는 모든 것을 원했던 모든 것을 원했던 모든 것을 원했던 원한다 사랑하지 않을 것입니다 당신에게 기다리고 보고 싶어 하는 싫어하는 싫어합니다 항상 항상 느낌이 있었는지 아는 백만 알로에 사람은 높은 희망이 높았다 이상하게 낯선 사람 십자군을 위해 이상한 위해 이상하지 않고 참신은 이상하지 않아도 우리의 원했다는 것은 원했다 복잡한 묶음이 사랑받지 못하는 싫어하는 싫어하는 싫어하지만 것이 끝났다고 말하지만 그들은 가장 좋은 메소를 보지 못했습니다 살인 디드를 가질 수 없었지만 항상 높은가 높은 글 가졌다 거실에 대한 하이 희망을 가지고 있었는데 백만 알로가 글 가졌다는 느낌이 들었다 가에 대한 생생한 갖기 위해 살인을 만들 수 없었습니다는 알로에서 가졌다는 느낌이 들었습니다,3,1,0.5,0
703,마침내 그날이 와버렸네 오래오래 오래오래 오랫동안 기다려왔다네 참을 수 없었나 그래그래그래 그랬나 지쳐버렸나 지나치게 걱정을 했었나 나쁜 나쁜 나쁜 사람 될까 두려웠었나 아냐 혹시나 착한 착한 착한 사람 아니라고 거절할 아무리 이런저런 얘기를 해도 내키질 않으면 거절할 아무리 얼굴이 어두워져도 내키질 않으면 거절할 아무래도 역시 안 되겠어싫어 싫어 싫어 싫어 싫어라는 말을 입 밖으로 내는 상상해 보려고만 해도 막 입꼬리가 완전히 굳어버리려고 하는데 아냐 아냐 오늘만은 부탁을 아무리 이런저런 얘기를 해도 내키질 않으면 얼굴이 어두워져도 이런저런 얘기를 얼굴이 어두워져도,3,1,0.571,0
704,이에서 원하는 것을 말해줘 나에게 나에게 당신의 모든 나는의 강력하지 않고 찢어 버릴 수 있다고 생각하지 않는 당신의 모든 바쁜 거 알아 근데 잠깐만 마음을 열어 달란 말이야 미소 저장 마음에다 눈 우주 아까워 수면 당신을 만나러 가고를 봐야 유일한입니다 유일한입니다 당신과 사랑하는 유일한입니다 인생 안에서 당신을 원합니다 만들어 기준 원한다면 대령 당신을 사랑하고 필요하다는 것을 알고 있습니다 세계로 초대해 주겠니 단발에 큰 눈이 잘 어울리는 배 날카로운 눈매는 찰랑이는 생머리가 최상의 단조로운 삶의 향기로 가득해 나에게 자랑스러워 그녀의 졸린 눈과 입술은 앤젤리나 졸리 그녀의 얼굴이 작거나 그녀의 엉덩이가 입으니까 고기에 중요한 것은 시점에 정말로 그녀를 사랑합니다 마음 하나로 만족해 우리는 댄스 플로어에서 춤을 추겠습니까 익숙하게 섹시해도 부담되니까 서툴러도 어차피 눈에 콩깍지니까 아무 데도 가지 않아 천사 맨 아래에 맨 위에 이태원 홍대 강남은 익숙해진 도시 생활 뉴욕 엘에이 젊을 너와 갔으면 여행 거를 사랑하는 만들어 기준 원한다면 대령 사랑하고 필요하다는 것을 알고 있습니다 세계로 초대해 주겠니,3,1,0.812,0
705,번째 나팔소리가 천지에 진동할 조심스레 갈고 갈아온 칼을 뽑아 드로라 저주받은 자의 애달픈 혁명이로다 광풍 속으로 달려들 비명 속에 나뒹구는 원수의 주검을 보리라 성난 얼굴로 돌아보라 피를 흘리게 하라 성난 이빨을 드러내어라 피를 흘리게 하라 펄펄 끓는 젊은 피가 거꾸로 솟을 적에 푸르게 날이 선 칼끝에는 검광이 빛난다 기다려왔던가 세상을 뒤집어엎을 날을 그날 밤은 오늘 밤 영광 죽음뿐이다아 그날이 언제이더냐 이를 갈며 기다린 날이 드디어 때는 왔노 라이 검을 휘두를 날이랄라랄라랄라랄라우리의 앞길을 가로막을 누구라더냐 철옹성을 쳐부수고서 힘차게 맹진하노라 짓밟힌 자들의 처절한 복수리로 주먹 불끈 쥐고 일어설 화염 속에 불타오르는 철옹성의 끝을 보리라 우리는 자랑스러운 대한국의 청년폭도 힘차게 맹진하며 골로 가는 청춘이다 랄라 랄라 랄라 성난 얼굴로 돌아보라 피를 흘리게 하라 이빨을 드러내어라,3,1,0.538,0
706,문제이래 거래세 보인대 어쩔래난 멋 부리네 꾸미네 아가씨 못 말리네 불편한 말들이 선을 넘어난 보란 해내서 보여줘 버려나도 사랑을 원해 나도 평화가 편해하지만 모두가 알잖아 건드리네를 만지지 마십시오 멋대로 뭐 상관없어요 맘대로 건드리네 만지지 마십시오괜찮아 걱정 마 좋아난 즐거워 살을 먹는대도 절대로 안 꿀리는 하고 싶지 않아 독창적이 되고 싶어남의 눈치 보지 않아 건드리네를 만지지 마세요 와서 싸구려를 팔아 참지 않아 아무런 문제가 없습니다 맘대로 맘대로 여기요 누가 뭐래도 나대로 여기요 문제라면 답 없지 보고 응시할 수 있습니다 마십시오 불편한 말들이 선을 넘어난 보란 해내서 보여줘 버려나도 사랑을 원해 나도 평화가 편해하지만 모두가 알잖아 건드리네를 마십시오 멋대로 뭐 상관없어요 건드리네 마십시오괜찮아 걱정 마 좋아난 즐거워 살을 먹는대도 절대로 안 꿀리는 하고 싶지 독창적이 되고 싶어남의 눈치 보지 건드리네 때론 눈물이 쏟아지기도 만든 눈물이기도 익숙해 신경 쓰지 마 절대로 절대 절대 누가 뭐래도 멈추지 멋대로 뭐 상관없어요 마십시오괜찮아 걱정 좋아난 즐거워 살을 먹는대도 안 꿀리는 하고 싶지 독창적이 되고 싶어남의 눈치 보지,3,1,0.462,1
707,흔하디흔한 행복하라는 착한 작별 인사를 주기엔 맘이 안 무섭고 미웠어 청춘을 허비했다는 생각이 말로 되는 건 너무도 서롤 알아왔던 탓차 라리 모든 거짓말이라면 모자란 사랑이 몫이 헌신이 진심이 너에겐 불편했구나 헌신이 진심이 너에겐 미안하단 말 듣는 거 싫은 거 알아 함부로 억지로 그러지 않아 근데 맘이 안 어쨌든 고맙고 고마웠으니 추억으로 가장한 벅찬 속의 떨치지 못하는 어쩔 수 없는 나란 사람 못 다한 사랑에 보낸다 당신을 사랑했습니다 치밀어 오르는 슬픔에 바친단 눈물이 노래가 너에겐 나였다 당신을 사랑했습니다 사랑해 사랑해 사랑해요 사랑해 못 다한 사랑에 굶주림이었다 치밀어 오르는 슬픔에 바친단 눈물이 노래가 나였다 당신을 사랑했습니다 맘이 안 사랑해요,3,1,0.571,0
708,팩으로 남자를 본 적이 있습니까 시장과 예술의 견해 퍼진 모든 마음의 상태 너무나 헌신적이라는 것이 어휘를 선택할 꼰대지 아무래도 못 벌 땐 질 좋은 보케 히트 문제입니다 골칫덩이인가 봐나는 문제가 부스러기 털어도 연예인들 줍는 꼴은 아까워 미친개가 아니에요 밥벌이는 연예인 골라 까기 연예인들 예술가 취급하면 곤란하지그래 가사 온스에 맹렬한 마음 그램을 얻었습니다 뱉은 말에 책임지려 연예인들과는 안 친하지 모든 건 동일한 방식으로 돈 버는 방식으론 빠는 상식으로 시끄러워 유키의 부기는 검은 티를 퇴색시켜네 몸에 붙는 아내 그들은 어리 석습니다 돈 쓸어 담는 길을 멀리 돌아 바닥을 다져 좋은 시계 부기 많은 친구는 필요 없지 어울려봐야 득 본 것처럼 꾸며질 좋은 이상의 것을 가졌고 막상 맛을 보니 쓰더군 근데 높게보다는 멀리 왔지 식사는 구리 손잡이와 은색 숟가락 이곳에 이쁨 받을 필요가 전혀 없어내가 주인 너희들은 궁전에 개 짖어라 짖어 궁전 밖에서 노숙하면 되지 에프 부기에 엠마마 부기 사자 돌림 직업은 안 가졌어도 지켰어 품위 계급사회 찌들어 유명한 새 비서 역할 따내기 게임 위론 없는데 비위를 맞춰야 되지 부지에 처음 이곳에 도달했을 와는 전혀 반대의 마음가짐 부기 대중교통에 간간이 협찬받아 꾸미지만 부기한 질하는 애들을 보며 노력에 비해 얻는 없어도 어머니는 결코 검은 티를 퇴색시켜네 몸에 붙는 아내 그들은 어리 석습니다 돈 쓸어 담는 길을 멀리 돌아 바닥을 다져 시계 많은 친구는 필요 없지 어울려봐야 득 본 것처럼 꾸며질 이상의 것을 가졌고 막상 맛을 보니 쓰더군 근데 높게보다는,3,1,0.583,0
709,천장을 가득 매운 담배 연기가 사라질 때까지 아무 말도 할 수 없었지 창백한 얼굴 눈과 눈 사이를 천천히 오고 가다 값싸 보이는 화분을 골라서 창밖으로 집어던졌지 너와 이렇게 불편한 시간을 보내야 아마도 세 마디 혀끝엔 작은 악마가 춤추고 사실을 알아버렸을 때쯤 여기에 없어 직관은 한 번 기대를 배신하고 말았어 너와 이렇게 불편한 시간을 보내야,3,1,0.308,1
710,여자 괴물 주변 사람들이 나보고 미친 같대 너도 보고 미칠 같대 이해해 나도 미친 같아난 미친 것처럼 리듬에 맞춰 춤도 춰 한 번 떴다 하면 여기저기 난리 나이 밤이 가도록 난리 크나 답은 정해져 좋아요 아무렇게 너도 나도 난리 나더는 외롭게 하지 마는 앞에 세상에 숨겨온 찾아봐 오늘 밤 미쳐 소리 질러 즐겨 밤이 가잖았다 뛰어 흔들어날 보고 미쳐 모도 미쳐미친 것처럼 것처럼 미쳐 미미 이미 미쳐나가 십 걸처럼 주변의 소녀 못 믿겠으면 전화 걸어 남자 친구에게 전화해 다라올 수 없는 수업 어딜 가든 뉴욕 파리 밀라노 도쿄 런던 한번 작정하면 여기저기 나이 몸이 지나가면 크나 답은 정해져 좋아요 아무렇게 너도 나도 나더는 외롭게 하지 마는 앞에 세상에 숨겨온 찾아봐 오늘 밤 소리 질러 즐겨 밤이 가잖았다 뛰어 흔들어날 보고 모도 미쳐미친 미미 이미 나만 믿고 늘 맡겨 나만 믿고 맡겨 아무것도 묻지 말고 나와 놀아 오늘만은 따라와 오늘만 척해날 모도 미쳐미친 미미 이미,3,1,0.385,1
711,일하는 사람 일을 하면 돈을 주니까 맨날 일하기 싫다 말하면서 일하러 간다 왜냐 월세 세금 땜에 밥값 의무적인 관계가 책임을 물어 그분은 말 한마디를 꺼내는 곱지가 않아 그게 말이든 나에게는 마음이 아파 별거 아닌 일에도 민감하게 욕을 하니까 상처투성인 맘속엔 주문을 외워 죽어버려라 죽어버려라 죽어버려라 돈을 주는 그대에게 주문을 외워라 화를 내는 그대에게 저주를 걸어라 표정이 굳어 이유가 없어 어이가 없어 욕을 먹는 내겐 업무의 옵션인가 그럴 때마다 속이 쓰려와 가슴이 아파 그분 이름을 부르면 겁부터 나지 조금만 더해 놀아 뭐 웃는 모습으로 거짓 표정 미소 짓고 한 귀로 흘려 사업하면 원래 민감하게 구는 두 눈 맑게 표정 밝게 주문을 외워 표정을 밝게 외워 두 눈을 맑게 돈을 주는 그대에게 외워라 화를 내는 저주를 걸어라 주는 외워라 화를 내는 저주를 걸어라 일하는 사람 일을 하면 주니까 맨날 일하기 싫다 말하면서 일하러 간다,3,1,0.4,1
712,타닥 타오르는 불씨 기름에 닿기 전에 먼저 집어삼키네 필시 휩쓸려가겠지 은 오늘의 선수 입장하시네 건수를 응물기 시작하면 둥둥둥 동네북이 돼 둥둥둥 툭툭 건드네 괜스레 툭툭 반응이 없음 그냥 담가버리지 푹푹 응진 실도 거짓이 돼 거짓도 진실이 돼 이곳에선 모두가 도덕적 사고와 판단이 완벽한 사람이 웃기 시네 분노 필요하지 타오를 땐 이유가 어쩌면 우리의 역사니 그게 세상을 바꾸기도 하지 이건 분노 아닌 분뇨 뭐가 분노인지 알잖아 분노인 척하며 죽여 진짜 분노 질려버린 수도 없이 많은 사람들 나만 죽이는 아니야 똥 밟는 익숙해 무감각해진 사람들 분뇨 무관심 너넨 팀이야 뭐라고 욱해 욱해나는 욱해 욱해나는 악의에 가득 찬 분노에 분노해나는 악의에 가득 찬 분노에 분노해나는 욱해 욱해나는 꺼져야만 했던 분노에 분노해나는 꺼져야만 했던 분노해그래 욱 욱 욱해라 욱대가 될 때까지 욱해라 욱 욱해라 욱부러질 때까지,3,1,0.571,0
713,그만 헤어지자 이렇게 헤어질 거라곤 생각도 못 했지 솔직히 말해 질리는 거 있잖니 알 자신이 사귄 것도 대단하다 생각지 않니 어제 오랜만에 친구를 만났는데 애인이 있느냐 고 나한테 물어보데 그냥 애인 없다고 했어 사실 어제 핸드폰도 일부러 꺼놓은 괜찮아 나도 나가면 애인 없다고 해그런 건 이해하니까 걱정 안 해도 돼 근데 만나려고 두 전부터 샤워하고 샴푸하고 왁스 바르고 선물까지 준비했는데 맞다 선물도 샀어 받아 헤어지자고 하니까 벌써 숨 막혀 잘 봐야 손 떨리는 거 보이지 어우 이거 봐야 잠깐만 어디가 선물은 두고 가야 잠깐만 거기서 끝인 거라면 줬던 선물 커플링까지도 돌려주고 가기가 막혀 안되는 지금이라도 버려 잘 됐어 말들 진심인 거니 믿지 못하겠지 나도 마찬가지야 급하게 나가느라고 들고 간 것뿐이야 짜증이 쌓여가 상대하다간 왁스를 바르건 무스를 바르건 여자한테나 보여주라고 건숨 막힌다고 했어죽을 같아 있으면 죽겠단 얘,3,1,0.588,0
714,살기 싫어 문제도 있고 술에 취해도 내일만 되면 힘들어 나도 느낌 알지 나도 느낌 알지 엄마가 보고 싶고 아빠는 미워 전 남자친구 남잘 못 믿어 나도 느낌 알지그래 스윙 알지 경상도가 들리네 대구서 올라왔니 거기서 온 친구들을 나름 만났지 너는 살아 역삼역같이 일하는 언니들이 방을 잡았어 그래봤지 얹혀산 집이 제일 편해 그치 편하고 밥은 줘 술은 낼게 숙취음료 한 병씩 하자 꼭 필요한 에어백 여기서 일해 그냥 음악 너도 하고 싶은 거 표정이 죽냐 쉬운 건 없지 실패도 두렵고 가끔 숨고 싶을 때가 깊은 구멍 속 차가 되게 좋네 일종 땄나 골목이야 춥다 들어가자 근데 술 먹는 대신에 대리로 만족하자 뭘로 먹을래 내일 쉬니 맘껏 마샤 살기 싫어 문제도 있고 술에 취해도 내일만 되면 힘들어 베이비 부축해줄게 괜찮니 베이비 온 엄마,3,1,0.778,0
715,이리 시끄러운 것이냐 이리 시끄러운 것일까 이리 시끄러운 것이냐 것인가 것이냐 것일까 것인가 앞뒤 안 보이냐 존 시나 까라고 거기나 이게 마지막 자비야 그냥 걸쭉한 죽어야 누나야 지금이 시야 한 번 하는 것이야 래퍼들 거지야 오빠만 거지야 군대를 빼려니 머리 크지만 아니야 갔다 왔으니깐 까라면 까라면 까임 마 한국 힙합의 싸이 파밍 하다 뜬 사이가 약을 빨아야 합니까 정신을 차려 자식아 힙합 겉멋이야 찐따 보다는 일진이야 끝나면 가지 마사지 방 오해 마 건전 마사지 싸지마 싸지마 싸지마 아가리로 똥 호선 같은이야 그러고 보니 인천역이야 여긴 많다면 양아치가 걔네 만날 건 동현이야 말고 김 동 현이야 아주 현실적 사고야 랩 오져도 면상 사고야 뭔 만함 가사에 반지하 용쓴다 힘내라 자식아 세상 어려운 건 정치야 제일 잘하고 있는데도 담배 한 대 피우고 보니깐 충청도 가끔은 그리워요 근데 우물 안 개구리가 된 친구를 보고 있으니깐 어쩌면 욕심인가 쟤 공무원 떨어지잖아 것일까 것인가,3,1,0.667,0
716,마음을 채우는 아이디어로 마음을 채워 주었다 그녀가 마음에 들지 않으려면 룸메라에 그녀를 데려갔다를 원한다는 것은 사이드에 권총을 죽이고 싶다는 마음을 채우고 아이디어로 채우고 룸메이트의 석판에서 가장 높았다 전원에서 돌아오지 않아의 삶이 많은 갱단의 삶이 많아서 볼 수 없다는 돌아오지 않았습니다의 저를 강하게 튼튼하다 룸메 이프에서 가장 높음이 가장 높습니다 여기에서 나가게 하는 높은 것입니다 높은 곳에서 분위기가 무엇인지,3,1,0.583,0
717,왜왜 떠나갔니 왜왜 떠나갔니 한참을 걷다가 삼청동 끝자락쯤 왔을 언제나 만나던 길에서 헤어지자 했어 울먹 거리며 돌아선 너무해 가증스러워 뒤통수를 후려맞은 허무해 갑작스러워 긴 길을 가라고 역 앞에 서라도 걸으면 서라도 커피 마실 때라도 말했어도 됐잖아 미안하단 말 밖에 하지 않는 네게 화가 사람 있다고 싫다고 변명이라도 떠나니 떠나니 두고서 너는 떠나니 돌아올까 거짓말일까 한 걸음도 못 가잖아넌 따윈 해놓고 혼자서 울면서 걸어가 눈물 콧물 범벅된 쳐다보는 시선들 부끄러워 부끄러운 것보다 너와의 이별이 슬픈 현실이 싫어 없는 내일은 어떡하지 뭘 하지 혼자서 물어 뭘 할까 친구를 만날까 영화를 볼까아무렇지 않은 척출 금은 할 수 있을까 지금이라도 너한테 전화할까 매달릴까 됐어 그냥 술이나 마실까 두고 서너는 돌아올까 거짓말일까 한 걸음도 못 가잖아 눈물이 멈추질 않아서 떠나가는 붙잡을 수가 없잖아 떠나지 마 떠나지 마 두고서 너는 떠나지 마누 구보다 잘 알잖아 너만을 사랑했던 너는 너도 가슴 아플 힘들 말하는 나더러 사람들이 말해 돈 정신 차려취한 체 사는 편해 도망치고 싶었던 마음 체한 것처럼 답답해추하게 잡던 모습이 모든 꿈이야 현실이 아니야 생각했던 미래는 아니야 무정히 떠나며 남긴 일방적 이별 통보 인정 못해그렇게 아무리 부정해도 흐르는 눈물이 긍정해넌 왜왜 떠나갔니,3,1,0.556,0
